[2026-04-09 11:11:25.850] [INFO] MagicBridge: 35 , 58 , 58 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.851] [INFO] MagicBridge: 35 , 5A , 5A , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.854] [INFO] MagicBridge: 35 , 5C , 5C , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.855] [INFO] MagicBridge: 35 , 5E , 5E , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.856] [INFO] MagicBridge: 35 , 60 , 60 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.856] [INFO] MagicBridge: 35 , 62 , 62 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.858] [INFO] MagicBridge: 35 , 64 , 64 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.858] [INFO] MagicBridge: 35 , 66 , 66 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.859] [INFO] MagicBridge: 35 , 68 , 68 , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.859] [INFO] MagicBridge: 35 , 6A , 6A , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.860] [INFO] MagicBridge: 35 , 6C , 6C , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.860] [INFO] MagicBridge: 35 , 6E , 6E , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.862] [INFO] MagicBridge: 35 , 70 , 70 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.863] [INFO] MagicBridge: 35 , 72 , 72 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.863] [INFO] MagicBridge: 35 , 74 , 74 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.864] [INFO] MagicBridge: 35 , 76 , 76 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.864] [INFO] MagicBridge: 35 , 78 , 78 , 6A [ERROR - Expected: FF, FF]
[2026-04-09 11:11:25.865] [INFO] MagicBridge: 35 , 7A , 7A , 6A [ERROR - Expected: 0, 0]
[2026-04-09 11:11:25.866] [INFO] MagicBridge: 35 , 7C , 7C , 6A [ERROR - Expected: FF, FF]
